,id,m1,m2,size,x0.25,x0.2,x0.15
52,53,0.2891566265060241,175.48460277879096,"(1032, 774)",0.26731204986572266,0.1704268455505371,0.11307597160339355
53,54,0.3137254901960784,269.37287513882507,"(1032, 774)",0.1725308895111084,0.11906981468200684,0.0701758861541748
54,55,0.2727272727272727,301.6258007396351,"(1032, 774)",0.17998290061950684,0.11693620681762695,0.07126188278198242
55,56,0.24489795918367346,300.9954908721301,"(1032, 774)",0.17920708656311035,0.11662697792053223,0.06936478614807129
56,57,0.5165562913907285,157.43676419289696,"(1032, 774)",0.2287311553955078,0.15225768089294434,0.08817481994628906
57,58,0.25,207.6548159122467,"(1032, 774)",0.1888740062713623,0.1382889747619629,0.07402777671813965
58,59,0.13432835820895522,230.89897679570896,"(774, 1032)",0.19253015518188477,0.14008498191833496,0.08040809631347656
59,60,0.3148148148148148,191.5139405992296,"(1032, 774)",0.20402789115905762,0.14830493927001953,0.08635401725769043
60,61,0.25,230.59770688143644,"(1032, 774)",0.190108060836792,0.1221771240234375,0.07580304145812988
61,62,0.2962962962962963,209.03676181369357,"(1032, 774)",0.28539204597473145,0.17839813232421875,0.1021580696105957
62,63,0.5747126436781609,161.15257000101025,"(1032, 774)",0.24012112617492676,0.15088486671447754,0.0869293212890625
63,64,0.19148936170212766,173.16577546139982,"(1032, 774)",0.27848386764526367,0.18636727333068848,0.09646272659301758
